Feature ID	Taxon	Consensus
068c6a2c6e969bb96e146a0e6274f4f7	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Conticribra;Conticribra_weissflogii;	0.9
06aa10ad5942fee76a9c07177ffcaa45	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	1.0
06cb67e2036452e926aaf2edeef3acc6	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.7
06be05ac5b7931dc0c72c5c7a419e6a4	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.9
06f3b104397d0345e4b20ef3ae4b2e90	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.9
05f7b80eeaa398df59a1557b071f4614	Unassigned	1.0
06de59987bed11a4e57ba593157a86d5	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	1.0
06b229d8a47a3f98d7becfe2719e72a4	Eukaryota;Hacrobia;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXX_sp.;	1.0
06fb0b4455f1aabfbcf7c3e2587769ba	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae	1.0
070ac3ba58579d7e9754c74d07cb9383	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda_X;Maxillopoda_X_sp.;	0.9
070abf8a222a8fcba31b15f291e9260b	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0.9
0604816464db3f79abf7bff4b3da4c17	Eukaryota;Opisthokonta;Opisthokonta_X;Opisthokonta_XX;Opisthokonta_XXX;Opisthokonta_XXXX;Opisthokonta_XXXXX;Opisthokonta_XXXXX_sp.;	1.0
0709b55ba399f81d029261a76cce1ee5	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C	1.0
075f321f08cf0cba8efda9ee2e50742e	Eukaryota;Stramenopiles;Stramenopiles_X	0.7
07180e0324387362113dd2023f9af3d7	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;	1.0
076d60e17526c5ae4f0cd73c759f67b3	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3	1.0
075ab8352ff194a2708c4122635e5ab9	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;	1.0
07696423b9a419e764d84000814d7d36	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea	1.0
06b4db2b89d4fa2c455e5f12a0c54fef	Eukaryota;Amoebozoa;Lobosa;Discosea-Flabellinia;Vannellida;Vannellidae;Vannella;Vannella_sp.;	0.8
077f3ccbe64292e60091ef88d77b190f	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	1.0
07a2a36d2e306b66d7ae87c78f737086	Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX	1.0
